transcript_id,median_expression
PNW75646,1.6147985
PNW75806,19.591618
PNW74492,1.020135
PNW75184,3.9052835000000004
PNW75238,4.1358885
PNW74548,341.8365105
PNW75205,117.1903915
PNW75576,0.38534599999999997
PNW74999,0.0482165
PNW75515,0.0
PNW75516,0.062492
PNW75573,0.3682845
PNW75185,15.7460925
PNW75958,27.180919
PNW75045,3.243805
PNW74948,0.29126799999999997
PNW75571,0.169282
PNW75354,0.6197735
PNW74456,1.1539724999999998
PNW75870,0.6310325
PNW74592,2.943121
PNW74907,9.010630500000001
PNW75236,0.121839
PNW76072,6.645699499999999
PNW74566,0.07714900000000001
PNW75108,8.744599500000001
PNW75761,0.3861355
PNW74992,103.89554050000001
PNW75170,75.184398
PNW75260,5.7621035
PNW75467,3.9047645
PNW76185,6.573667
PNW74665,8.437219
PNW75386,6.2083295000000005
PNW75471,12.860656
PNW75670,0.764282
PNW75488,37.543695
PNW75603,0.0
PNW75721,0.869444
PNW76240,83.7185275
PNW75358,8.7674505
PNW75188,50.306819000000004
PNW74870,3.791852
PNW75129,7.2896595
PNW76058,3.094999
PNW76221,0.0
PNW76222,3.644546
PNW76223,4.774235999999999
PNW74883,0.0
PNW75531,5.231936999999999
PNW74496,0.0816215
PNW75640,0.041519
PNW76077,1.8703125
PNW75303,9.57042
PNW74565,17.010953
PNW76289,26.494996999999998
PNW75740,0.14976
PNW74657,5.0269805000000005
PNW75324,5.393763
PNW76346,1.0640809999999998
PNW75163,0.0332575
PNW74613,0.7013355
PNW74614,1.8694335
PNW76170,1.292571
PNW75602,0.8977525
PNW76274,4.967302
PNW75563,10.7999905
PNW76168,3.723705
PNW74942,2.766257
PNW75943,0.0854655
PNW74672,0.0282325
PNW75528,1.2429315
PNW74628,0.653243
PNW75636,7.651283
PNW74588,0.3536235
PNW76243,462.5580925
PNW75432,0.0
PNW76258,1.8935875
PNW74686,0.162695
PNW75680,5.2025055
PNW76336,1.1000425
PNW75492,80.5897165
PNW74922,1.467961
PNW75736,14.6555745
PNW75921,69.5372105
PNW75458,2.2252134999999997
PNW76056,43.056225
PNW74744,414.2501225
PNW76337,0.306392
PNW75214,7.6033545
PNW74571,1.0260095
PNW75735,37.107709
PNW75091,4.456864
PNW75402,0.071635
PNW74953,1.5709755
PNW76177,1.3927744999999998
PNW75323,2.862949
PNW75524,0.0
PNW74475,2.708653
PNW74439,1860.8325745
PNW74633,0.8362480000000001
PNW74597,6.9299685
PNW75233,19.4909465
PNW75648,0.4557505
PNW76007,3.348351
PNW74979,1.18465
PNW76256,0.0
PNW75854,38.274423999999996
PNW75060,10.9874355
PNW75723,24.3467445
PNW75167,0.194965
PNW74476,4.46774
PNW74938,5.212753
PNW75999,1.34166
PNW75422,0.9747635
PNW74436,0.0677395
PNW76176,0.0
PNW74432,2.2511015
PNW74800,8.2638835
PNW75049,2758.4260015
PNW75489,5035.4351289999995
PNW75052,0.2090305
PNW75695,0.0689905
PNW75449,0.0
PNW75450,0.0
PNW75480,31.9396775
PNW75512,1778.1818389999999
PNW76079,19.2290135
PNW74502,2.4909485
PNW74461,45.0556235
PNW74751,9.139866000000001
PNW74773,5.560644
PNW76212,61.9109705
PNW75857,0.9030685
PNW74719,20.404656000000003
PNW75329,13.090647
PNW74762,0.931677
PNW75612,5.9691865
PNW74478,3.9123335
PNW75415,0.2685925
PNW74902,25.3203965
PNW75607,2.446862
PNW74832,1.0362925
PNW75726,47.332634
PNW75153,2.7558485
PNW75781,4.1722445
PNW74810,1.1176130000000002
PNW74653,2.163491
PNW76013,3.741453
PNW76110,0.8271580000000001
PNW75021,3.7619325
PNW75351,2.3285535
PNW76242,0.27782799999999996
PNW74591,0.3540365
PNW74745,0.279022
PNW75788,0.26188
PNW75635,0.142054
PNW76317,0.4809995
PNW76003,0.5691645000000001
PNW76122,5.8135815
PNW76302,2.410524
PNW74740,8.143831
PNW75287,0.8395385
PNW75585,0.537477
PNW74512,62.375695
PNW75479,4.3646495000000005
PNW74852,12.6853095
PNW75059,3.2331125
PNW75409,0.343269
PNW74789,27.185608000000002
PNW74833,2.486259
PNW76098,8.2831365
PNW76335,4.118982
PNW76296,15.436346499999999
PNW74828,17.0676625
PNW74647,36.750544999999995
PNW74834,2.7008095
PNW75044,0.1324265
PNW75018,1.261332
PNW75710,3982.7941935
PNW75048,32.825662
PNW76288,4.435282
PNW74675,3.930109
PNW74529,0.9966649999999999
PNW75269,9.018417
PNW76229,5.9417465
PNW75014,113.446123
PNW74955,44.694852
PNW74965,0.6694455
PNW75941,1.2637079999999998
PNW74523,11.958744000000001
PNW74909,24.5635495
PNW75099,0.36922
PNW74684,3.37473
PNW75248,2.213443
PNW76231,8.8982975
PNW74921,3.1952149999999997
PNW75584,0.766501
PNW75097,0.7675069999999999
PNW75301,15.0557585
PNW74884,0.089713
PNW75709,1.6773559999999998
PNW76085,5522.274050999999
PNW74769,0.0
PNW75694,2.6563855
PNW75974,0.5478085
PNW75085,0.868115
PNW74448,0.054094
PNW76069,1.72315
PNW75178,0.7490715
PNW76343,0.200945
PNW76244,78.705529
PNW75827,0.3991625
PNW74749,28.418132
PNW75356,9.016661500000001
PNW76266,28.493802000000002
PNW74868,1.063432
PNW75327,258.6428035
PNW75850,105.834329
PNW75526,13.9095375
PNW76095,1.775095
PNW74959,2.235878
PNW75951,5.1039325
PNW75779,9.103106
PNW74829,13.2713185
PNW75337,13.127144
PNW76100,0.2173965
PNW74784,8.4701745
PNW75325,43.041832
PNW74532,4.802694
PNW74622,2.204225
PNW75037,2.3372695
PNW74977,0.22912349999999998
PNW74678,0.0
PNW75278,3.5199555
PNW76344,0.1210845
PNW75307,0.097665
PNW75692,0.0344335
PNW76000,1.8350845
PNW76164,0.0
PNW75981,0.937743
PNW76284,3.5266349999999997
PNW74748,12.279593
PNW75447,83.3772115
PNW74489,0.0
PNW75702,1.9419085
PNW75813,1.1628145
PNW74752,6.140067999999999
PNW74987,2.4264544999999997
PNW75371,8.0459315
PNW74753,0.3120685
PNW75711,3.1172679999999997
PNW74664,25.714948
PNW76034,56.9245135
PNW75947,0.490463
PNW75965,3.866448
PNW75081,5.4885114999999995
PNW76327,0.0
PNW74662,4.5371055
PNW74996,9.7104415
PNW75476,31.893854
PNW76287,34.9007865
PNW75485,6.926134
PNW75533,33.534186
PNW75613,6.570939500000001
PNW75211,2.0579905
PNW75341,15.0465585
PNW75404,0.15033
PNW75715,28.6038055
PNW75918,6.828887
PNW75578,74.163869
PNW74680,12.612484
PNW76012,5.3044335
PNW75966,1.2482495
PNW75604,11.969133999999999
PNW74541,2.6799235
PNW75682,0.0
PNW74630,3.886305
PNW76092,1.8972280000000001
PNW74424,4.1654525
PNW75335,4.0335015
PNW74899,10.719183
PNW75780,2.9457
PNW74872,6.6679485000000005
PNW75118,2.4403015000000003
PNW75395,1.206009
PNW74771,7.381936
PNW74437,422.73347449999994
PNW74634,0.5752925
PNW75002,0.7269490000000001
PNW74980,1.9010779999999998
PNW75893,5.2569755
PNW74952,0.1320045
PNW76040,0.2224835
PNW75277,6.8408775
PNW76200,0.2141145
PNW75970,94.512215
PNW74598,2.841563
PNW75331,0.46669700000000003
PNW76087,2.8042625
PNW76246,0.4121785
PNW74709,5.1810595
PNW75581,3.1932739999999997
PNW74508,1.8570630000000001
PNW75811,0.5573410000000001
PNW75856,0.409108
PNW75221,32.567581000000004
PNW74830,46.8574045
PNW75537,1.1724615
PNW75801,0.090886
PNW74552,0.387104
PNW74589,6.4133805
PNW76191,1.48096
PNW74649,2.409936
PNW75025,5.3123635
PNW75352,0.648677
PNW75797,2.1634735
PNW74440,47.6123285
PNW75669,0.486302
PNW74888,4.6040445
PNW75171,5.307556
PNW75833,1.623178
PNW76119,2.1619855
PNW76326,1.8276999999999999
PNW74783,70.2121285
PNW74885,0.6520595
PNW75183,0.859726
PNW75102,0.165651
PNW75940,2.231205
PNW75671,0.185808
PNW75989,0.0
PNW75619,1.525786
PNW75575,0.764827
PNW75239,18.139917999999998
PNW75708,2.2664405000000003
PNW74467,0.0
PNW74978,11.023024
PNW75665,30.6389985
PNW75858,121.49302800000001
PNW76097,1.2858585
PNW74867,0.5829115
PNW74986,4.0666315
PNW75625,82.2973365
PNW75074,13.039509
PNW75922,537.144291
PNW74912,0.0
PNW75972,3.0167625
PNW75020,0.0
PNW75096,10.4502525
PNW76080,0.0586815
PNW75832,8.758631
PNW74968,1.2386335
PNW75474,15.2371985
PNW75075,2.8133850000000002
PNW75557,1.1793685
PNW75123,0.9738789999999999
PNW74525,32.2627055
PNW74822,1.342072
PNW75033,14.246717499999999
PNW75836,18.949629
PNW74511,4.4050035
PNW75222,1.1689175
PNW74975,9.498427
PNW75149,16.5575495
PNW76125,1.6743595
PNW74494,15.1642175
PNW75742,0.0
PNW74621,16.451598999999998
PNW76311,13.748144499999999
PNW75499,13.0618645
PNW74696,0.0
PNW74735,1.4489825
PNW75209,47.562506
PNW75483,1.1379855
PNW75953,2.6023875
PNW75213,2.662167
PNW75814,0.0
PNW76114,9.1724885
PNW75688,3.057561
PNW74782,0.9625555
PNW75448,26.035649
PNW75848,60.6673145
PNW75005,25.2226085
PNW75056,39.6144985
PNW75998,1.661979
PNW75064,4.8371775
PNW75861,0.8111664999999999
PNW74759,5.398353
PNW74498,194.69742100000002
PNW75295,0.174856
PNW74755,15.7467355
PNW75470,6.7433095
PNW75050,150.156864
PNW74905,0.085759
PNW76057,49.1996745
PNW74642,2.1536385
PNW74807,0.1037115
PNW74667,38.845393
PNW76127,0.5460389999999999
PNW75727,44.9437565
PNW76308,4.3977295000000005
PNW75451,1.3549039999999999
PNW75311,5.1331005
PNW75885,1.0404035
PNW75094,2.813481
PNW75199,94.40414299999999
PNW74819,88.36385
PNW75126,1.171322
PNW74763,1.7114924999999999
PNW75482,223.0900095
PNW74849,2.305941
PNW75493,2.143415
PNW75984,84.1756635
PNW74666,12.942361499999999
PNW75241,0.495239
PNW75527,87.579835
PNW74546,234.3858145
PNW76241,4.504721
PNW75121,6.0950665
PNW75490,8.068241
PNW76147,0.0094545
PNW75844,11.978765
PNW74452,1.9495585
PNW73517,2.945217
PNW74072,2.1750985
PNW73735,1.564129
PNW73941,1.857199
PNW73672,2.1065375
PNW74014,15.362673
PNW73787,0.45761199999999996
PNW73919,19.2195395
PNW74051,0.9186625
PNW73881,23.449581
PNW73897,0.0
PNW73762,48.247209999999995
PNW73775,8.6075055
PNW73929,1.0076955
PNW74097,4.4559005
PNW73814,27.0514195
PNW73767,0.0668175
PNW73831,18.344382000000003
PNW73789,1.1127765
PNW74247,0.3086095
PNW74286,0.015417
PNW73526,3.571688
PNW73845,2.121225
PNW73848,2.3220035
PNW74172,0.258287
PNW74035,5.586208
PNW74036,0.0
PNW73917,0.6709575
PNW73918,0.0
PNW74158,11.5413525
PNW73935,0.48371749999999997
PNW73553,1.4049235
PNW73552,8.198479
PNW73654,3.5901389999999997
PNW73832,10.733461
PNW73800,2.5769205
PNW73932,1.2387055
PNW74290,21.2894395
PNW74291,141.898172
PNW73617,1.7082405
PNW74239,4.899363500000001
PNW73818,1.0528534999999999
PNW74332,0.0643645
PNW74333,2.1024375
PNW73589,0.0
PNW73660,7.1143755
PNW73661,0.082709
PNW73747,4.9915015
PNW73639,0.0
PNW73638,0.064265
PNW74073,14.939798
PNW74402,24.416439
PNW74238,5.7967885
PNW73777,47.290309
PNW73731,13.176963500000001
PNW73732,0.0
PNW74211,0.358284
PNW73769,0.2020095
PNW74406,0.073486
PNW73931,0.053019
PNW73744,1.6345075
PNW74335,0.843097
PNW74063,1.0712625
PNW73765,3.448034
PNW74263,20.9906495
PNW73610,52.604828499999996
PNW74408,31.580067
PNW73856,0.043495
PNW74357,3.2485575000000004
PNW74358,0.274344
PNW73641,0.6613375
PNW73828,1.0599034999999999
PNW74267,9.141965
PNW73621,8.0920645
PNW73915,0.9868795
PNW73916,0.054402
PNW74025,0.0
PNW74023,0.0
PNW74024,0.0
PNW74312,35.190856000000004
PNW74277,4.2060925000000005
PNW73861,0.109877
PNW74230,17.383473
PNW74232,0.0
PNW74234,1.8672045
PNW74231,0.493292
PNW74233,0.6958175
PNW73983,2.1756465
PNW73982,13.0124105
PNW73742,376.471868
PNW73746,1.8282070000000001
PNW73714,3.960432
PNW74193,29.195046
PNW74227,0.1052255
PNW73642,0.019167
PNW73643,0.0
PNW74004,28.2039665
PNW73712,22.2573785
PNW73713,11.455795
PNW74303,334.199433
PNW73951,341.9404475
PNW74268,7.8345365000000005
PNW74347,3.7858685000000003
PNW74346,0.043627
PNW74348,0.0
PNW73999,2.6169995000000004
PNW73773,7.638458
PNW73681,11.864051
PNW74214,7.3372745
PNW74204,10.8705395
PNW74208,0.0
PNW74209,0.3264825
PNW74122,1.6279165
PNW74373,2.380176
PNW74043,3.3929625
PNW74224,5.7112765
PNW73584,34.4353845
PNW73859,10.6690595
PNW74258,2.827466
PNW74355,1.3295895
PNW73706,1.270725
PNW73989,11.9227265
PNW73990,268.70257349999997
PNW73893,0.047717
PNW73567,0.6883809999999999
PNW73566,0.0
PNW73565,74.095562
PNW73827,0.0996365
PNW74120,0.2537715
PNW74130,5.2947435
PNW73690,0.2003195
PNW73689,0.0
PNW73688,3.082077
PNW74308,73.1311525
PNW74249,1.616431
PNW73715,0.350308
PNW74118,4.5922825
PNW73609,1.2912430000000001
PNW73816,16.174477
PNW73576,0.501932
PNW74183,5.499236
PNW74419,7.513061
PNW74418,4.993849
PNW74095,1.389036
PNW74096,0.0
PNW73987,4.3781695
PNW73525,2.1593904999999998
PNW74323,61.860465500000004
PNW73936,0.8212895
PNW74366,4.5566115
PNW73962,0.2743635
PNW74318,20.612014000000002
PNW73799,27.258169000000002
PNW74189,0.583716
PNW73793,1.1220645
PNW74387,5.67992
PNW74191,3.0511375
PNW73670,146.82852499999998
PNW74070,1.5570884999999999
PNW74369,0.0
PNW74368,0.12118799999999999
PNW73648,4.6645155
PNW73511,4.931192
PNW73574,0.760984
PNW74106,4.913676499999999
PNW74321,0.0
PNW73527,10.528226499999999
PNW73963,0.32428
PNW73920,1.5209044999999999
PNW73655,16.9873795
PNW74165,1.655935
PNW74164,1.1163645
PNW74163,0.044634
PNW74162,0.6221365000000001
PNW73961,2.72578
PNW74116,0.836535
PNW73627,0.2562855
PNW74094,0.0
PNW73585,6.9762135
PNW74171,62.9902685
PNW73728,12.560986999999999
PNW73537,54.0231315
PNW74362,0.0
PNW74360,0.761331
PNW74364,0.0
PNW74361,0.741992
PNW74363,1.0487060000000001
PNW73695,61.262851
PNW74119,2.3746639999999997
PNW74388,2.7567605
PNW73534,2.3820365
PNW73697,8153.192377
PNW73902,26.798411
PNW73903,2.3039875
PNW74078,3.50633
PNW73717,1.8345935
PNW73809,4.487538
PNW73866,5.8772805
PNW74338,0.8873595
PNW74394,13.3048425
PNW73834,4.0398045
PNW73835,0.35559399999999997
PNW73985,1.697482
PNW73700,0.2751075
PNW73922,0.2733045
PNW73531,13.171268999999999
PNW73561,2.230121
PNW73954,0.506487
PNW73955,0.1460555
PNW74377,7.2414795
PNW73938,0.203148
PNW73812,2.3911059999999997
PNW73926,18.940808500000003
PNW73540,1.039613
PNW74252,0.0
PNW74251,4.35382
PNW74304,51.873160500000004
PNW74353,21.091872000000002
PNW74354,91.085026
PNW73616,23.8452015
PNW73684,0.36526250000000005
PNW73817,0.20500449999999998
PNW74389,1.2906395
PNW73967,12.8836925
PNW73870,2.067364
PNW74121,3.4755385
PNW73532,135.2660335
PNW73784,0.5963705
PNW73905,27.9514285
PNW73906,0.0
PNW73628,60.9027765
PNW73658,0.666026
PNW73869,3.1388905
PNW73959,0.870568
PNW73884,0.264316
PNW73885,0.3399595
PNW74075,62.952847000000006
PNW74341,6.2311775
PNW73776,5.040624500000001
PNW73645,0.085342
PNW73694,2.002568
PNW74182,55.553982
PNW74220,0.010515
PNW74147,5.4489860000000006
PNW74245,0.040748
PNW74132,0.0
PNW74133,13.946133
PNW74410,1.8081520000000002
PNW73640,16.1627095
PNW74320,4.681496
PNW74306,8.4012475
PNW73577,1.7368985000000001
PNW74269,1.4635905
PNW74099,0.048163500000000005
PNW74150,0.0
PNW74149,0.031519
PNW74302,1.0765275
PNW74021,3.6710694999999998
PNW73992,60.544645499999994
PNW73952,0.4158775
PNW74053,0.273393
PNW74415,0.0
PNW73519,0.79012
PNW74351,7.9594465
PNW74000,1.0007460000000001
PNW73709,6.0900605
PNW73578,2.097609
PNW73614,0.645218
PNW73613,3.4971865
PNW74049,0.3433005
PNW73635,22.237909000000002
PNW73634,0.0
PNW73900,0.043148
PNW74076,0.07874199999999999
PNW74077,2.509727
PNW73761,14.251057
PNW74042,3.8594999999999997
PNW74041,6.1982465
PNW73792,0.02527
PNW73791,0.0
PNW73790,0.0
PNW74055,1.4008325
PNW74060,1.0248305
PNW73937,0.8017584999999999
PNW74197,0.9744435
PNW73513,22.3670385
PNW74054,104.3004205
PNW73515,4.8947745
PNW73958,0.0
PNW73957,6.58304
PNW73782,7.3627185
PNW74079,0.652525
PNW74372,16.369752
PNW74311,5.808605
PNW74310,0.130962
PNW74007,2.7454295
PNW73593,1.4872825
PNW73637,3.1084385
PNW73874,61.765459
PNW74081,1.770458
PNW74019,3.0173834999999998
PNW74029,19.12481
PNW73509,14.882472
PNW73665,119.37240500000001
PNW73878,7.246706
PNW73898,0.063589
PNW73911,2.7830515
PNW74047,2.505811
PNW74011,0.0217835
PNW74223,0.0
PNW74222,0.053332
PNW73804,4.0221955
PNW74017,0.0
PNW74367,0.34900349999999997
PNW74139,0.0
PNW73530,3.8579689999999998
PNW73944,7.992471
PNW74219,5.489803500000001
PNW74031,7.2307335
PNW74399,6.919604
PNW74280,1.9678705
PNW73647,2.5049315
PNW74359,15.8112045
PNW73636,36.9789175
PNW73510,0.3141905
PNW73633,0.0499305
PNW74111,0.2166865
PNW73895,0.013793
PNW74112,0.2204805
PNW74315,27.942763499999998
PNW73569,0.382917
PNW73651,0.179139
PNW73650,0.0
PNW74322,0.5920839999999999
PNW73657,0.0800585
PNW73998,0.334702
PNW73997,0.734474
PNW73675,3.829354
PNW73946,2.2084535
PNW74266,7.9876535
PNW74314,6.6654065000000005
PNW73819,3.1225215
PNW73523,22.8886405
PNW74168,0.023035
PNW73705,25.11913
PNW73810,0.0829795
PNW74046,0.0
PNW74101,8.543174
PNW73964,5.981338
PNW73965,7.9038375
PNW73988,5.4432285
PNW74045,3.344263
PNW74058,21.752900500000003
PNW73542,0.0
PNW74272,3.041112
PNW73707,1.0935355
PNW73571,15.885337
PNW73572,6.428658
PNW73873,1.8018509999999999
PNW73770,9.63262
PNW73842,4.043049
PNW74334,0.0
PNW73966,5.354502
PNW73837,7.4870815
PNW73836,10.386275999999999
PNW73533,61.8464685
PNW73656,12.807693
PNW73741,0.5733795
PNW73570,0.3840535
PNW73781,0.0
PNW73780,0.0
PNW74194,0.1661205
PNW74391,1.661178
PNW74173,0.158951
PNW73934,2.4109279999999997
PNW74289,3.1081415
PNW73677,1.2942305
PNW74337,1.4933029999999998
PNW74215,4.6177305
PNW74225,82.6111015
PNW73603,4.686448
PNW73604,65.54564500000001
PNW73768,0.5361385
PNW73924,2.655802
PNW74180,17.992657
PNW74179,1.5092725
PNW73756,226.3505
PNW73673,10.526254
PNW74074,0.6582595
PNW73945,10.501533
PNW74271,66.0714635
PNW73891,0.0
PNW73807,1.4873210000000001
PNW74352,60.377987000000005
PNW74067,7.7725789999999995
PNW74108,0.0597295
PNW73725,0.0
PNW73703,1.2296075
PNW73702,2.8079384999999997
PNW74198,1.0013025
PNW73583,2.1558545000000002
PNW74030,15.753294499999999
PNW74105,1.1901085
PNW74104,0.0090625
PNW73971,2.148395
PNW73972,1.5511405
PNW74216,0.7163735
PNW74285,2.4656865
PNW74275,2.9157124999999997
PNW74237,7.508951000000001
PNW73974,2.5795435
PNW73975,0.0
PNW74142,15.102992
PNW73701,0.8181734999999999
PNW74066,17.427501
PNW74065,8.958361
PNW73875,0.085672
PNW73947,0.8723289999999999
PNW73822,9.0656395
PNW73978,0.035251
PNW73977,0.30279449999999997
PNW73691,6285.3171145
PNW73518,10.402016
PNW73625,11.395887
PNW74288,13.994699
PNW74350,1.122034
PNW74380,0.538488
PNW74381,2.7798135
PNW74200,6.358009
PNW73679,0.8840475
PNW74135,0.0
PNW74136,0.6560835
PNW74134,10.6013165
PNW74279,2.880641
PNW74212,1.6619169999999999
PNW73521,3.7862500000000003
PNW74317,22.583153000000003
PNW74379,117.94451950000001
PNW74166,1.4867839999999999
PNW74256,4.4753074999999995
PNW74044,2.4345845
PNW74192,0.07644250000000001
PNW73940,0.0
PNW73939,0.0
PNW73557,0.4053885
PNW74265,13.5813145
PNW74235,3.3431205
PNW74356,1.2609855
PNW74131,7.783676
PNW74103,5.2553495
PNW74374,1.6761974999999998
PNW74383,7.152353
PNW74384,1.525394
PNW73622,9.6116145
PNW74307,14.586512
PNW74241,4.457292
PNW73678,1.39778
PNW74282,0.0410365
PNW74028,0.16932750000000002
PNW74170,63.687765500000005
PNW73908,1.5627945
PNW74273,4.9703545
PNW73841,36.969938
PNW74013,1.211724
PNW73538,7.925333999999999
PNW73823,4.5650545000000005
PNW73727,2.4348465
PNW74390,4.202282
PNW74034,0.0
PNW74403,13.310122
PNW73669,7.568157
PNW74421,31.8159625
PNW73600,4.950848
PNW73839,0.0
PNW73838,4.521624
PNW73607,0.40564300000000003
PNW73722,0.0
PNW73969,261.935188
PNW73970,2.5867665
PNW73536,1.1746305000000001
PNW74407,9.958439
PNW73909,3.246431
PNW74417,1.0160685
PNW74012,0.3165075
PNW74228,2690.7968385000004
PNW74137,2.579802
PNW73930,19.9755815
PNW73805,1670.5097185
PNW74145,23.743770499999997
PNW73925,0.1018645
PNW73928,0.06751449999999999
PNW73718,5.79898
PNW74298,4.006448
PNW74178,31.9363335
PNW73730,0.5355449999999999
PNW73854,0.0517775
PNW74085,0.0
PNW74084,0.294374
PNW73995,1.226669
PNW73763,65.085581
PNW74146,0.29928699999999997
PNW73598,0.4659645
PNW73597,2.128807
PNW73599,3.3768375
PNW74068,1.854034
PNW74411,2.2181455
PNW74236,37.8252865
PNW74330,0.0280835
PNW73745,6.835471999999999
PNW73564,0.0094485
PNW73615,543.4905665
PNW74416,52.733883999999996
PNW73843,2.0637195
PNW73711,0.23252299999999998
PNW74386,0.0841875
PNW74385,0.6691564999999999
PNW74184,2.8882939999999997
PNW73849,4.3353105
PNW73644,0.0310805
PNW74188,1.140228
PNW73524,8.3975425
PNW73591,5.263512499999999
PNW73986,5.1011695
PNW74328,5.284216
PNW73623,32.2794125
PNW74340,370.1233025
PNW74339,45.50572150000001
PNW74083,1.1845539999999999
PNW73624,10.3976535
PNW74052,1.213247
PNW73913,67.594331
PNW74409,0.034872
PNW74040,4.6478845
PNW74123,240.223481
PNW74370,7.769265000000001
PNW73901,1.6673559999999998
PNW73868,1.228934
PNW73862,3.269982
PNW73748,40.638476
PNW73652,3.2885155
PNW73786,9.3549645
PNW73548,2.5771954999999998
PNW74175,3.9914034999999997
PNW73520,0.0
PNW73674,0.159334
PNW73826,15.444435499999999
PNW73864,6.31845
PNW73797,4.6577925
PNW73867,5.34868
PNW73693,1.0210190000000001
PNW74420,2.002478
PNW73778,6.480505
PNW73857,1.4768375
PNW74331,1.134226
PNW74404,0.4104485
PNW73699,0.8627520000000001
PNW74221,0.1747785
PNW73871,1.524874
PNW74115,11.214988
PNW74300,2.486612
PNW73549,0.4304
PNW73953,30.8171805
PNW74062,0.0856975
PNW73833,17.8953475
PNW73739,1.11273
PNW73667,140.7842225
PNW73993,8.0362525
PNW73872,7.4315085
PNW74393,4.750605
PNW74414,1.5263054999999999
PNW74240,4.1081285
PNW73704,30.08189
PNW74089,5.0886575
PNW73596,0.3714755
PNW73601,0.048293
PNW73783,4.725618
PNW73850,5.5116285
PNW74255,3.0274385
PNW73824,10.758391000000001
PNW73890,0.0
PNW74378,1.0386704999999998
PNW73547,0.30330199999999996
PNW74128,4.683065999999999
PNW73595,0.103067
PNW74129,14.111050500000001
PNW74413,0.2156295
PNW73943,0.5950985
PNW74313,3.37864
PNW74365,0.8123849999999999
PNW73666,51.3428735
PNW73991,1.8233905000000001
PNW73720,59.360147000000005
PNW73514,2.1687885
PNW73820,1.285671
PNW74349,4.5270145
PNW73779,1.10961
PNW74397,2.6991465000000003
PNW74398,3.8333695
PNW74102,15.7413175
PNW74177,0.0
PNW74176,3.5017340000000003
PNW73581,0.0
PNW73582,0.0
PNW73580,0.8238405
PNW73886,10.779217000000001
PNW74086,6.327357
PNW73785,4.70768
PNW73575,0.34633549999999996
PNW74032,19.815611500000003
PNW74008,4.282966
PNW74254,0.593881
PNW74117,2.374417
PNW74027,2.2151525000000003
PNW74181,55.8117125
PNW73750,0.052674
PNW73729,3.4496900000000004
PNW73811,4.603219500000001
PNW74113,0.1736335
PNW74190,1.8802349999999999
PNW74002,2.1445135
PNW74229,1.35886
PNW73680,14.604798
PNW74026,0.0
PNW74202,0.4887405
PNW73588,0.0
PNW74125,1.4391950000000002
PNW74382,0.7303055
PNW74082,0.0433025
PNW74090,7.179257
PNW74309,4.7587215
PNW74281,0.5008695
PNW73602,0.078067
PNW74144,18.858943
PNW73620,46.869116500000004
PNW73882,1.0554275
PNW73980,43.7904835
PNW73687,2.881057
PNW73948,12.663347000000002
PNW74018,0.076407
PNW74093,8.4799635
PNW74092,114.893247
PNW74213,4.937018500000001
PNW74226,30.385945
PNW73887,2.6734855
PNW74278,2.640847
PNW74244,1.24618
PNW73663,0.0768165
PNW74405,4.270668
PNW74050,2.3471445
PNW74071,0.596282
PNW74009,280.4334005
PNW74329,0.9264645
PNW74006,17.3180835
PNW74005,0.2683845
PNW73734,0.1297105
PNW74316,5.8844825
PNW73802,0.09412000000000001
PNW74003,2.1760095
PNW73664,3.7045675
PNW74110,0.5041515
PNW73522,9.669324
PNW73683,0.38989799999999997
PNW74064,4.63332
PNW73611,0.09288
PNW74151,0.0333135
PNW74100,0.0494045
PNW74343,3.6653785
PNW73560,3.4894730000000003
PNW73907,1.4958905
PNW74061,0.315695
PNW74218,0.462435
PNW74217,2.5315375
PNW74203,0.5681944999999999
PNW74248,0.95536
PNW73984,1.9549595
PNW74412,2.1844275
PNW74250,4.021462
PNW74205,2.010824
PNW74206,12.022058000000001
PNW74037,2.403474
PNW73579,3.683589
PNW74160,0.6788069999999999
PNW73757,0.7941210000000001
PNW73590,0.2804815
PNW73910,1.9066475
PNW74257,6.365642
PNW73719,0.49965649999999995
PNW74262,9.696908
PNW73755,28.214276499999997
PNW73754,18.87313
PNW74261,4.1743865
PNW73942,9.177676
PNW74140,32.3854125
PNW73981,1.1677195
PNW73758,0.221669
PNW74127,0.0
PNW74126,165.135686
PNW74243,1.4506970000000001
PNW74153,4.470726
PNW73880,2.1380765
PNW74157,0.0
PNW74156,4.075004
PNW74088,19.2728415
PNW73535,7.164473999999999
PNW74098,89.35673
PNW74305,5.2231775
PNW74344,2.8233755
PNW73889,0.0322085
PNW74375,0.2434575
PNW74292,1.315837
PNW74293,0.0
PNW73860,7.7576315000000005
PNW74376,2.4976755
PNW73555,11.711849
PNW73733,4.4141035
PNW73788,25.8292455
PNW73545,3.38866
PNW74159,0.39241400000000004
PNW73528,6.7088345
PNW73686,3.3233505
PNW73740,0.7655575
PNW73646,0.0
PNW74345,2.4470375
PNW73508,1.12764
PNW74148,12.814600500000001
PNW74010,983.5433335
PNW73852,8.0029235
PNW74401,11.9035385
PNW73606,0.3810815
PNW73529,0.8556695
PNW74422,29.4374045
PNW73710,1.33282
PNW73676,0.18103349999999999
PNW73668,104.6745935
PNW74039,4.630812000000001
PNW74020,1.917901
PNW74161,8.803356
PNW73840,23.4009115
PNW73815,0.5368325
